names	x.pos	y.pos	color	alias	FC	NAC002	AtbZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	ATHB_21	ATHB_6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	ATHB_40	ZAT6	DREB2A	AtMYB56	ERF003	NAC6_ORE1	HAT2	SPCH	DOF5_4	NAC102	ATHB_53	HEC1
AT4G16690	843.896585895916	709.579772949219	#3399FF	ATMES16	1.85	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0
AT4G17030	1663.36560058594	-1096.68481445313	#3399FF	AT-EXPR	-1.51	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0
AT4G17170	1753.41581010353	-790.903442382813	#3399FF	AT-RAB2	-1.11	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0
AT4G17245	887.394462344917	-1831.44299316406	#3399FF		-1.46	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1
AT4G17340	1743.36596679688	-1016.68469238281	#3399FF	DELTA-TIP2	-2.22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1
AT4G17470	-433.943949177166	-1691.650390625	#3399FF		-1.33	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
AT4G17550	-696.588012695313	415.969970703125	#FF0033	AtG3Pp4	2.51	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
AT4G17560	-1291.21118164063	-315.700553653511	#FF0033		1.11	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1
AT4G17740	-1903.95869974862	-110.262756347656	#3399FF		-1.03	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT4G17840	603.89652486076	829.579284667969	#3399FF		-1.34	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	1
AT4G18280	-1277.47985839844	971.60660600197	#3399FF		1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0
AT4G18480	-1726.57482910156	227.397888183594	#3399FF	CH-42	-1.06	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AT4G19100	-2063.96175150643	-350.262573242187	#3399FF	PAM68	1.02	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G20130	-1566.57495117188	67.3975677490234	#3399FF	PTAC14	1.02	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT4G20870	1263.78263139259	-84.0441589355469	#FF0033	ATFAH2	1.73	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1
AT4G21270	-2241.27730513084	-1159.22045898438	#3399FF	ATK1	-1.02	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
AT4G21510	973.554984805855	-1394.96362304688	#FF0033	AtFBS2	1.37	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1
AT4G21760	-273.943430378338	-1851.65026855469	#3399FF	BGLU47	-2.41	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0
AT4G21820	-2081.27730513084	-959.220397949219	#3399FF		1.03	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0
AT4G22160	-268.052795410156	1025.99149556388	#3399FF		-1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G22190	1813.00939941406	-83.06102799904	#3399FF		-1.35	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1
AT4G22212	-276.906158447266	572.766397907635	#FF0033		1.04	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0
AT4G22570	-593.94388814201	-1811.65051269531	#3399FF	APT3	1.43	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	1	0	1	0
AT4G22910	-353.94388814201	-1731.650390625	#3399FF	CCS52A1	-1.13	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
AT4G23400	1593.41373490822	-790.903442382813	#3399FF	PIP1;5	-1.37	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
AT4G23410	-348.052581787109	1025.99149556388	#3399FF	TET5	-1.58	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1
AT4G23800	-2321.27730513084	-999.22021484375	#3399FF	3xHMG-box2	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G23820	1733.00744628906	-43.0610432578291	#3399FF		1.41	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1
AT4G23870	1263.78263139259	-44.0441741943359	#FF0033		-1.53	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1
AT4G24090	-1903.95869974862	-150.262771606445	#3399FF		-1.07	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0
AT4G24370	-188.052810668945	865.992350056072	#3399FF		1.03	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0
AT4G24750	-1663.9595542408	-390.262451171875	#3399FF		-1.04	1	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
AT4G24790	-1074.12394185295	-1182.67236328125	#FF0033		2.52	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0
AT4G25260	1891.97790527344	-279.738159179688	#3399FF		1.29	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1
AT4G26660	-2001.27730513084	-999.22021484375	#3399FF		1.11	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
AT4G27030	843.896585895916	869.578979492188	#3399FF	FAD4	-1.25	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	0
AT4G27260	1219.61279296875	-266.167541503906	#FF0033	GH3.5	1.42	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	1
AT4G27280	-696.588012695313	495.970153808594	#FF0033		1.76	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
AT4G27350	-1357.47985839844	971.60660600197	#3399FF		1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AT4G27450	647.394462344917	-1951.44299316406	#3399FF		-1.4	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	1	1
AT4G27460	727.394462344917	-2031.44287109375	#3399FF	CBSX5	2.06	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
AT4G27657	678.274698688885	419.882354736328	#FF0033		4.68	1	0	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1
AT4G27860	-113.943430378338	-1931.65173339844	#3399FF	MEB1	-1.26	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
AT4G27990	1673.41556596291	-790.903442382813	#3399FF	ATYLMG1-2	-1.01	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT4G28040	727.394462344917	-1831.44299316406	#3399FF	UMAMIT33	-2.26	1	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	1	1	0	1	1	1
AT4G28300	887.394462344917	-2031.44287109375	#3399FF		-1.07	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0
AT4G28310	-1601.27376509178	-999.22021484375	#3399FF		1.22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
AT4G28720	1731.97570800781	-359.738128662109	#3399FF	YUC8	-1.14	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1
AT4G28740	923.896097614666	869.578979492188	#3399FF		-1.09	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
AT4G29030	-1506.16117329826	-1187.38647460938	#006600		1.04	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0
AT4G29060	-1663.9595542408	-270.262756347656	#3399FF	emb2726	-1.07	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
AT4G29170	-1601.27376509178	-959.220397949219	#3399FF	ATMND1	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0
AT4G29190	813.555167911323	-1474.96362304688	#FF0033	AtC3H49	-1.94	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1
AT4G29690	-593.94388814201	-1851.65026855469	#3399FF		-1.26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1
AT4G29700	-195.364511921306	-1446.279296875	#FF0033		-1.85	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	1
AT4G29740	-113.943430378338	-1851.65026855469	#3399FF	ATCKX4	-2.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1
AT4G30130	-1681.27388716209	-959.220397949219	#3399FF		-1.01	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
AT4G30270	1503.36389160156	-1016.68469238281	#3399FF	MERI-5	1.09	1	1	0	0	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1
AT4G30290	1651.9765625	-279.738159179688	#3399FF	ATXTH19	-1.67	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1
AT4G30390	733.555167911324	-1514.96362304688	#FF0033		1.13	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0
AT4G30410	1504.50162553322	-88.6303939819336	#006600		1.25	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1
AT4G30530	-273.943430378338	-2051.65258789062	#3399FF	GGP1	-1.34	1	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	1
AT4G30620	-2223.96175150643	-110.262756347656	#3399FF		1.03	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0
AT4G31610	-1496.93908691406	-778.814514160156	#006600	ATREM1	-1.14	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
AT4G31800	-727.820739746094	-1304.03405761719	#9900FF	ATWRKY18	-1.97	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
AT4G31850	-2143.96175150643	-350.262573242187	#3399FF	PGR3	-1.18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
AT4G32770	923.896097614666	749.579772949219	#3399FF	ATSDX1	1.99	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0
AT4G32890	1055.08539605352	7.77818298339844	#9900FF	GATA9	-1.29	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1
AT4G33400	-2081.27730513084	-1279.22045898438	#3399FF		1.25	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0
AT4G33470	-1211.21118164063	-315.700553653511	#FF0033	ATHDA14	-1.08	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0
AT4G33660	838.274759724041	459.882354736328	#FF0033		1.21	1	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0
AT4G34000	1124.18395996094	306.759158550749	#9900FF	ABF3	3.71	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	1	1	1	0	1
AT4G34160	-195.364511921306	-1366.279296875	#FF0033	CYCD3	1.27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0
AT4G34290	-2303.96175150643	-110.262756347656	#3399FF		-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0
AT4G34770	1811.97766113281	-279.738159179688	#3399FF	SAUR1	-1.59	1	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1
AT4G34830	-1823.95967631112	-70.2627258300781	#3399FF	MRL1	-1.22	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0
AT4G35350	-108.05281829834	865.992350056072	#3399FF	XCP1	-1.07	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
AT4G35620	-1841.27559614647	-959.220397949219	#3399FF	CYCB2;2	1.02	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0
AT4G35720	1139.61279296875	-306.167633056641	#FF0033		1.03	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	1
AT4G35770	807.394462344917	-2031.44287109375	#3399FF	ATSEN1	-2.3	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1
AT4G36180	-1601.27376509178	-1239.22045898438	#3399FF		-1.06	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0
AT4G36530	838.274759724041	379.882904052734	#FF0033		-1.17	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0
AT4G36640	-513.944010212322	-1851.65026855469	#3399FF		1.4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
AT4G36740	-740.274658203125	365.716491699219	#9900FF	ATHB40	4.63	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
AT4G37040	-2063.96175150643	-430.262512207031	#3399FF	MAP1D	1.04	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0
AT4G37210	-1234.12369771232	-1182.67236328125	#FF0033		1.2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
AT4G37370	-1117.47985839844	891.60807084572	#3399FF	CYP81D8	-1.18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
AT4G37410	-355.365091755291	-1326.279296875	#FF0033	CYP81F4	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1
AT4G37490	-1504.15702290763	-1103.31628417969	#006600	CYC1	1.05	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G37510	-1903.95869974862	-470.262512207031	#3399FF		-1.11	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0
AT4G37890	1653.00805664062	76.9389643715655	#3399FF	EDA40	-1.33	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0
AT4G38080	-28.0528297424316	1025.99149556388	#3399FF		-1.34	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0
AT4G38160	-1743.9605308033	-190.262817382813	#3399FF	pde191	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
AT4G38690	1264.19864701759	-686.166198730469	#FF0033		-1.15	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1
AT4G38860	1299.61279296875	-266.167541503906	#FF0033	SAUR16	-2.51	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	1	1
AT4G39040	-2303.96175150643	-310.2626953125	#3399FF		1.03	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	1
AT4G39320	-513.944010212322	-2051.65258789062	#3399FF		-1.34	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
AT4G39510	-593.94388814201	-2011.65209960938	#3399FF	CYP96A12	-1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT4G39620	-1903.95869974862	-390.262451171875	#3399FF	ATPPR5	1.02	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
AT4G39940	-513.944010212322	-1771.650390625	#3399FF	AKN2	-1.36	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	1	0
AT5G01370	-1841.27559614647	-1159.22045898438	#3399FF	ACI1	-1.09	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0
AT5G01520	1104.19864701759	-806.166198730469	#FF0033	AIRP2	1.28	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1
AT5G01740	93.3473510742187	979.89404296875	#3399FF		-1.03	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0
AT5G01820	-1277.47985839844	851.608192916032	#3399FF	ATCIPK14	-1.41	1	0	0	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1
AT5G01840	-275.364817097088	-1446.279296875	#FF0033	ATOFP1	1.35	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0
AT5G01910	-2321.27730513084	-1159.22045898438	#3399FF		1.12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0
AT5G02020	364.694915771484	-1418.52380371094	#FF0033	SIS	-1.08	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0
AT5G02230	1583.36437988281	-1056.68481445313	#3399FF		1.23	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	1	1
AT5G02550	1653.00805664062	36.9389262245928	#3399FF		-1.19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	1	0
AT5G02710	-2063.96175150643	-390.262451171875	#3399FF		1.09	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
AT5G02760	1651.9765625	-319.738189697266	#3399FF	APD7	-2.31	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT5G03210	-856.588012695313	535.970153808594	#FF0033	AtDIP2	3.25	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1
AT5G03230	1104.19864701759	-766.166198730469	#FF0033		-1.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0
AT5G03460	-196.906204223633	612.766703083416	#FF0033		-1.13	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1
AT5G03555	683.896646931072	829.579284667969	#3399FF	AtNCS1	-1.46	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
AT5G03870	-2161.27730513084	-999.22021484375	#3399FF		-1.09	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1
AT5G04320	-1681.27388716209	-999.22021484375	#3399FF		1.07	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1
AT5G04340	-1205.1630859375	723.350441451188	#006600	C2H2	-1.95	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	0	1
AT5G04760	813.555167911323	-1434.96362304688	#FF0033		-1.13	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1
AT5G05220	-1133.81481933594	491.337668900374	#FF0033		21.98	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0
AT5G05410	-1212.41921319542	352.961517333984	#9900FF	DREB2	-1.14	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1
AT5G05690	1104.19864701759	-846.166198730469	#FF0033	CBB3	1.15	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	1	1	0	1	1
AT5G05740	-2063.96175150643	-270.262756347656	#3399FF	ATEGY2	-1.08	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0
