names	x.pos	y.pos	color	alias	annotation	cluster	FC	ATAF1	bZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	HB21	HB6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	HB40	ZAT6	DREB2A	MYB56	ERF003	NAC6/ORE1	HAT2	SPCH	DOF5_4	NAC102	HB53	HEC1	GBF3
AT3G52870	-113.943430378338	-2011.65209960938	#3399FF		signalling calcium	9	-1.15	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1
AT3G52920	-1742.94384765625	-857.277160644531	#3399FF		not assigned no ontology	8	1.22	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1
AT3G53130	-1583.96016459237	-430.262512207031	#3399FF	CYP97C1	secondary metabolism isoprenoids carotenoids carotenoid epsilon ring hydroxylase	7	-1.23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
AT3G53190	-2321.27730513084	-1039.22045898438	#3399FF		cell wall degradation pectate lyases and polygalacturonases	8	-1.12	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1
AT3G53230	-1197.47985839844	851.608192916032	#3399FF	AtCDC48B	cell division	6	-1.13	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
AT3G53250	1653.00805664062	-43.0610432578291	#3399FF	SAUR57	hormone metabolism auxin induced-regulated-responsive-activated	3	1.14	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT3G53420	1021.17419433594	-1013.64123535156	#FF0033	AtPIP2;1	transport Major Intrinsic Proteins PIP	2	-1.88	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0
AT3G53650	-1314.12369771232	-1142.67236328125	#FF0033		DNA synthesis/chromatin structure histone core H2B	8	1.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
AT3G54090	-2063.96175150643	-310.2626953125	#3399FF	FLN1	major CHO metabolism degradation sucrose fructokinase	7	1.01	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G54420	-856.588012695313	415.969970703125	#FF0033	ATCHITIV	stress biotic	6	-2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1
AT3G54510	-597.067687988281	975.140258789063	#3399FF		stress abiotic drought/salt	6	1.5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1
AT3G54630	-2161.27730513084	-959.220397949219	#3399FF		cell cycle	8	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	1
AT3G54750	-1601.27376509178	-1079.22045898438	#3399FF		not assigned unknown	8	1.25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT3G54990	-316.311930134197	-1249.23693847656	#9900FF	SMZ	RNA regulation of transcription AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	9	1.46	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1
AT3G55330	-2303.96175150643	-390.262451171875	#3399FF	PPL1	PS lightreaction photosystem II PSII polypeptide subunits	7	-1.04	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT3G55660	-1582.94311523438	-737.277160644531	#3399FF	ATROPGEF6	signalling G-proteins	8	1.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1
AT3G55800	-2143.96175150643	-190.262817382813	#3399FF	SBPASE	PS calvin cycle seduheptulose bisphosphatase	7	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
AT3G55960	1673.41556596291	-750.903442382813	#3399FF		protein targeting unknown	2	-1.29	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1
AT3G56290	918.274271442791	379.882904052734	#FF0033		not assigned unknown	4	1.35	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1
AT3G56870	-1841.27559614647	-1039.22045898438	#3399FF		not assigned unknown	8	1.34	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1
AT3G57010	-597.067687988281	935.140991210938	#3399FF		secondary metabolism N misc alkaloid-like	6	1.01	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	1
AT3G57060	-1601.27376509178	-1359.22045898438	#3399FF		DNA synthesis/chromatin structure	8	-1.01	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1
AT3G57180	-1583.96016459237	-470.262512207031	#3399FF	BPG2	not assigned unknown	7	-1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G58120	955.08539605352	-32.2218017578125	#9900FF	ATBZIP61	RNA regulation of transcription bZIP transcription factor family	3	-1.01	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1
AT3G59040	-1726.57482910156	67.3975677490234	#3399FF		not assigned no ontology pentatricopeptide (PPR) repeat-containing protein	7	-1.12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G59760	-846.555725097656	-1731.15991210938	#3399FF	ATCS-C	amino acid metabolism synthesis serine-glycine-cysteine group cysteine OASTL	9	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G59900	297.786437988281	-1857.92980957031	#3399FF	ARGOS	not assigned unknown	1	1.56	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0
AT3G59940	653.555167911324	-1434.96362304688	#FF0033	KFB50	protein degradation ubiquitin E3 SCF FBOX	1|2	-2.06	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	1
AT3G60490	-132.001373291016	775.731058552166	#006600		RNA regulation of transcription AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	5	-1.15	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1
AT3G60550	1813.00939941406	36.9389262245928	#3399FF	CYCP3;2	protein postranslational modification	3	-3.48	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	1
AT3G61220	603.89652486076	909.578735351563	#3399FF	SDR1	misc short chain dehydrogenase/reductase (SDR)	4	-1.33	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
AT3G61260	1593.41373490822	-670.903442382813	#3399FF		RNA regulation of transcription putative transcription regulator	2	-1.43	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1
AT3G61380	-193.943247272869	-1811.65051269531	#3399FF	TRM14	not assigned unknown	9	-1.7	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1
AT3G61460	1513.41349076759	-790.903442382813	#3399FF	BRH1	hormone metabolism brassinosteroid induced-regulated-responsive-activated	2|3	-1.58	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1
AT3G61610	-2401.27730513084	-1359.22045898438	#3399FF		minor CHO metabolism others	8	1.25	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1
AT3G61630	-1139.19606866417	354.655517578125	#9900FF	CRF6	RNA regulation of transcription AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	6	1.72	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1
AT3G61980	-1277.47985839844	891.60807084572	#3399FF		protein degradation serine protease	6	1.22	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	1	1	0	1
AT3G62650	1583.36437988281	-1136.68481445313	#3399FF		transport metabolite transporters at the mitochondrial membrane	1|2	-1.45	0	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1
AT3G62770	887.394462344917	-1991.44299316406	#3399FF	AtATG18a	transport misc	1	-1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1
AT3G62910	-1743.9605308033	-70.2627258300781	#3399FF	APG3	protein synthesis release	7	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT3G63160	-1983.96199564705	-350.262573242187	#3399FF	OEP6	not assigned unknown	7	-1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
AT3G63190	-1903.95869974862	-230.262725830078	#3399FF	AtcpRRF	cell division	7	1.04	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1
AT4G00335	1004.93303656367	-1699.57958984375	#006600	RHB1A	protein degradation ubiquitin E3 RING	1	1.08	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	0	1
AT4G01120	696.377319335938	-1249.58337402344	#9900FF	GBF2	RNA regulation of transcription bZIP transcription factor family	1	1.74	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	1
AT4G01330	1184.19864701759	-846.166198730469	#FF0033		PS lightreaction state transition	2	-1.29	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1
AT4G01730	-1761.27388716209	-1199.22045898438	#3399FF		RNA regulation of transcription unclassified	8	1.06	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0
AT4G01870	-1037.47985839844	851.608192916032	#3399FF		not assigned no ontology	6	-1.2	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1
AT4G02060	-2161.27730513084	-1239.22045898438	#3399FF	MCM7	DNA synthesis/chromatin structure	8	1.32	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1
AT4G02280	-1133.81481933594	531.337913040999	#FF0033	ATSUS3	major CHO metabolism degradation sucrose Susy	6	1.76	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1
AT4G02440	967.394340274605	-1831.44299316406	#3399FF	EID1	protein degradation ubiquitin E3 SCF FBOX	1	1.15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0
AT4G02530	-1583.96016459237	-390.262451171875	#3399FF		not assigned no ontology	7	-1.03	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
AT4G02790	-1663.9595542408	-70.2627258300781	#3399FF	EMB3129	signalling G-proteins	7	-1.17	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1
AT4G02800	-1601.27376509178	-1159.22045898438	#3399FF		not assigned unknown	8	1.12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1
AT4G02850	-433.943949177166	-2051.65258789062	#3399FF		not assigned no ontology	9	-1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT4G03150	-1823.95967631112	-230.262725830078	#3399FF		not assigned unknown	7	-1.23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1
AT4G04350	-2303.96175150643	-470.262512207031	#3399FF	EMB2369	protein aa activation leucine-tRNA ligase	7	-1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
AT4G04610	-193.943247272869	-1931.65173339844	#3399FF	APR	S-assimilation APR	9	-1.45	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1
AT4G04620	-757.067687988281	975.140258789063	#3399FF	ATG8B	protein degradation autophagy	6	1.04	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1
AT4G04830	-193.943247272869	-1851.65026855469	#3399FF	ATMSRB5	protein postranslational modification	9	-1.4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1
AT4G04890	-1488.80086283455	-307.671325683594	#006600	PDF2	RNA regulation of transcription HB,Homeobox transcription factor family	7	-1.19	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1
AT4G05020	-1293.81530761719	491.337668900374	#FF0033	NDB2	mitochondrial electron transport / ATP synthesis NADH-DH type II external	6	-1.16	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1
AT4G05070	377.786407470703	-1897.92980957031	#3399FF		not assigned unknown	1	-1.74	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	1	0	1
AT4G05150	1593.41373490822	-710.903442382813	#3399FF		not assigned no ontology	2	-1.74	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1	1	1
AT4G05190	-1921.27657270897	-1359.22045898438	#3399FF	ATK5	cell organisation	8	1.04	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT4G05520	-1681.27388716209	-1239.22045898438	#3399FF	ATEHD2	signalling calcium	8	1.22	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0
AT4G08330	727.394462344917	-1991.44299316406	#3399FF		not assigned unknown	1	1.12	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AT4G10040	-597.067687988281	855.141784667969	#3399FF	CYTC-2	mitochondrial electron transport / ATP synthesis cytochrome c	6	1.01	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1
AT4G10310	1583.36437988281	-1016.68469238281	#3399FF	ATHKT1	transport unspecified cations	2	-1.38	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0
AT4G10390	-33.9436096691092	-1971.65209960938	#3399FF		signalling receptor kinases misc	9	-1.36	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0
AT4G11100	-2063.96175150643	-190.262817382813	#3399FF		not assigned unknown	7	-1.18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT4G11175	-2063.96175150643	-150.262771606445	#3399FF		protein synthesis initiation	7	1.23	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	1
AT4G11360	524.694946289063	-1458.52380371094	#FF0033	RHA1B	protein degradation ubiquitin E3 RING	1	-1.82	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	1	1
AT4G11660	-1125.1630859375	723.350441451188	#006600	AT-HSFB2B	stress abiotic heat	6	-1.2	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1
AT4G12730	1731.97570800781	-399.738128662109	#3399FF	FLA2	cell wall cell wall proteins AGPs AGP	3	1.35	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	1	1
AT4G13010	683.896646931072	869.578979492188	#3399FF		misc oxidases - copper, flavone etc	4	1.08	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	1	1
AT4G13180	-1293.81530761719	451.337790970687	#FF0033		misc short chain dehydrogenase/reductase (SDR)	6	1.52	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1
AT4G13410	-513.944010212322	-1971.65209960938	#3399FF	ATCSLA15	cell wall cellulose synthesis	9	-1.61	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	1
AT4G13830	967.394340274605	-2031.44287109375	#3399FF	DJC26	stress abiotic heat	1|2	-2.18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1
AT4G14010	-108.05281829834	985.991312458416	#3399FF	RALFL32	signalling misc	5	1.6	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	1
AT4G14130	253.347961425781	859.894958496094	#3399FF	XTH15	cell wall modification	5	1.67	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0
AT4G14150	-2081.27730513084	-1239.22045898438	#3399FF	KINESIN-12A	cell organisation	8	1.12	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	1
AT4G14200	-2321.27730513084	-1319.22045898438	#3399FF		not assigned unknown	8	1.54	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
AT4G14270	377.786407470703	-1857.92980957031	#3399FF		not assigned unknown	1	-1.36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1
AT4G14550	1263.78263139259	-124.044143676758	#FF0033	IAA14	RNA regulation of transcription Aux/IAA family	3	-1.15	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1
AT4G14690	763.896646931072	709.579772949219	#3399FF	ELIP2	signalling light	4	1.06	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1
AT4G14770	-995.965128376385	-1133.97814941406	#9900FF	ATTCX2	RNA regulation of transcription CPP(Zn),CPP1-related transcription factor family	8	-1.01	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1
AT4G14930	1101.17456054688	-1053.64135742188	#FF0033		misc acid and other phosphatases	2	-1.19	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	1	1
AT4G15210	-113.943430378338	-1811.65051269531	#3399FF	AT-BETA-AMY	major CHO metabolism degradation starch starch cleavage beta amylase	9	-1.58	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0
AT4G15510	-1823.95967631112	-350.262573242187	#3399FF	PPD1	PS lightreaction photosystem II PSII polypeptide subunits	7	-1.07	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT4G15550	1159.10506874417	756.796203613281	#3399FF	IAGLU	misc UDP glucosyl and glucoronyl transferases	4	-1.24	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
AT4G15800	173.347778320313	899.894226074219	#3399FF	RALFL33	signalling misc	5	1.23	1	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	1	1	0	1
AT4G15830	-2161.27730513084	-1319.22045898438	#3399FF		not assigned unknown	8	1.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT4G16390	-1371.21118164063	-235.700706241402	#FF0033	SVR7	not assigned no ontology pentatricopeptide (PPR) repeat-containing protein	7	-1.07	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AT4G16690	843.896585895916	709.579772949219	#3399FF	ATMES16	misc nitrilases, *nitrile lyases, berberine bridge enzymes, reticuline oxidases, troponine reductases	4	1.85	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	1	0	1
AT4G17030	1663.36560058594	-1096.68481445313	#3399FF	AT-EXPR	cell wall modification	2	-1.51	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
AT4G17170	1753.41581010353	-790.903442382813	#3399FF	AT-RAB2	signalling G-proteins	2	-1.11	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1
AT4G17245	887.394462344917	-1831.44299316406	#3399FF		protein degradation ubiquitin E3 RING	1	-1.46	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1
AT4G17340	1743.36596679688	-1016.68469238281	#3399FF	DELTA-TIP2	transport Major Intrinsic Proteins TIP	2	-2.22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	0
AT4G17470	-433.943949177166	-1691.650390625	#3399FF		lipid metabolism lipid degradation palmitoyl[protein] hydrolase	9	-1.33	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1
AT4G17550	-696.588012695313	415.969970703125	#FF0033	AtG3Pp4	transport metabolite transporters at the mitochondrial membrane	6	2.51	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1
AT4G17560	-1291.21118164063	-315.700553653511	#FF0033		protein synthesis ribosomal protein prokaryotic chloroplast 50S subunit L19	7	1.11	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1
AT4G17740	-1903.95869974862	-110.262756347656	#3399FF		protein degradation serine protease	7	-1.03	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT4G17840	603.89652486076	829.579284667969	#3399FF		not assigned unknown	4	-1.34	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	1	1
AT4G18280	-1277.47985839844	971.60660600197	#3399FF		not assigned no ontology glycine rich proteins	6	1.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0
